URL,Label
kf25zx.com/images/?http://us.battle.net/login/http://hawkeyes.in,bad
kansai-fumo.com/system/login.php,bad
mh7dkvpu.myutilitydomain.com/auth/c550593453918f32b5435a7a50edd670/,bad
softhands1.com/portal/wp-includes/js/plupload/paypal_priv8_us_2012/pp/login.htm,bad
"'services-rs-forums-95-37-17.site88.net/forums-ws-294,295,43,638,10,451.com/'",bad
9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7crXwCxGOABXFEByRpX8cQki9XbOitd25djo4MffU9YGiIL-YJTSRmXt7BaHYnhcFNViiZEIW_rNFDylCpEXykl8lLoQPQNCu9zajIQ_03laAzr_zhfko3i0716BfHqG8GK-v6Qo2ppx17TnhIkRmVBJhlJCIO3FITGOY32GLhwsp7hYrUxJxERqCL7ifiejG87V4-_CVf4hpBSsg8THjhTnYyfgsw==&amp;attredirects=1,bad
wysin.net/zaz/log/secure-code57/security/login.php,bad
redsea3d.com/__5_postproduction.html,bad
www.neeltjejans.nl/lib/lang/posteVerifica/verifica.php,bad
security.wellson.wellsfarg0.work/wells8581/wells/OnlineSession/kk/,bad
chriscel.com/y1nrph56qwdmcT877801/skf3a1wgqvy7zenmcNdxDE26144/sdr01/aW5mb0BtZWluZS10YW56d2VsdC5kZQ=Message-ID:,bad
www.sudseyslaundromat.com/match.com/match.html,bad
wushu.drawyourhtml.com/de/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0e86b5b2c23af496a6cb62678e5c6aae1a86b5b2c23af496a6cb62678e5c6aae1a,bad
variant.com.br/notice/notice/notice/,bad
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=1&amp;attachauth=ANoY7cqXJopi6pQoOEaeLDY24HmJ0OzM195tD8XewiyKIrNZGB7h7_Nx-10lQHf6lHCWfvrlDM111z-DcmMGQ3J69wkFFv8_Hk8bM-aoMAsjSPvZi92Gq4u1oJDOmETxSdfyDEd4EE69i8QQXh--Gq9NalJ-WUUhQH7h7MJaJtGkJZzqDGU6FmereRmcYIqzuTCyCN9AvY-Wrf-KJp5qiS29wXsNFo2prQ\%3D\%3D&amp;attredirects=0',bad
'www.ek63.cn/js/?app=com-d3&amp;us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex',bad
blog.elliotgalbraith.co.uk/Remax/index.htm,bad
www.apartmani-percinovic.com/wp-content/themes/TheTravelTheme/cache/Atualizardadosdeacesso/?0.62834.1.07528.0.49375,bad
lesvainqueurs.org/modules/mod_gk_news_highlighter/scripts/ui/webmail/Buckeye-Express/bex.net/buckeye-express.html,bad
fyjconstructora.com/File.documentts/Imagedrive.documento/Imagedrive.file/filewordss/index.php,bad
store.bot.me/paypal.com/cmd24165486724/Path=s6th3yng8rIt549NcwR352Z/cgi-bin/,bad
warezlinks.eu/bb/arcade/wp-config/tondol/paypal.co.uk/dispute_centre/id=78546309092341/ns&amp;st.payment.decline.centre/ipoi/,bad
sk-intour.ru/logon.htm,bad
skiipmobile.com/skiip/profile_img/Paypal/,bad
fotoidea.com/sport/4x4_san_ponso/slides/IMG_9551.html,bad
www.cadastrocielocopa2014.com/,bad
paypal.com-cy-cgi-bin-webscrlcmd-login-runpaypal.cmd.login.submit.dispatch98436946974383470999999999987665362gsgpaypal.cmd.login.submit.dispatch9843694697paypal.stst76278923444444440345678654323456765432345.travelguruandaman.com/078fbb4825c0b71bb0e262ec88a23dc6/,bad
paypal.com.update-account-information-webscrcmdaccountnav-0.04fs6sd569sdv13s25ef4d4ew7c52a65dg5rd6a5aesf6aerdgh65.cimeve.cl/8e39a54edde5ef989d6336de064bb21f/,bad
azizafashion.com/admin/upload/viewtradeorder.htm,bad
fr-mobile.net/FR/c5ef1ba3618bd70914440b5439baa6f1/moncompte/index.php,bad
hnyjdw.com/images/?ref=us.battle.net/d3/en/index,bad
home.comcast.net/~d1d77/,bad
krolpostes.com.br/message/laba/index.html,bad
aloskim.org/KoMPL4HnTSMo/webscrprim.php?YWxvc2tpbS5vcmc=uhOTG57kUJHNN54221oPLKj988777AOP784MTM1ODI2NzU5NA==,bad
51jianli.cn/images?ref=xyvrmzdus.battle.net/d3/en/index,bad
orianimazzini.gov.it/loggs/mpp/update/websc-carding.php,bad
'us.battle.net.ddwow.asia/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3',bad
universoslackline.com.br/admin/TXpFeE16ZzBPRGt3TWpNPQ==/?login=&amp;.verify?service=mail/?&amp;rand.UTRNakUyTkRRPQ=,bad
mesautos.net/wp-content/excel/excel,bad
xosothudo.com.vn/paypal.co.il/paypal.co.il.cgi-bin.webscr.cmd-login-submitdispatch.paypal.co.il.webscr/paypal.co.il/webscr/42893f2bbe0e5872cb4223eda3217315/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d,bad
www.multisource021.com,bad
services-runescape-com-ssq-forums.totalh.net/m=weblogin.loginform.ws-mod=www&amp;ssl=1&amp;reauth=1&amp;dest=account_settings.ws.html,bad
islander.it/images/cani/frida/gdf5gdf4gd5g4d6f4g6d4g64fg6d4g6dgd5g4d4g6dg46d4gd4g6d46d4gdf5gdfg4fg4df4g6d4g6df4g6df44f6g4df646df4/af295fc46e0f6453405f3247970121e8/Kreditkartel.php?cmd=_Profile-update&amp;dispatch=5d3c6adcfd31e4b9b4c7fd32c9721a6e5d3c6adcfd31e4b9b4c7fd32c9721a6e,bad
centraalpunt.nl/17/installationgedaan/language/en-GB/c0859675/webapps/0a67c/websrc?cmd=_login-submit&dispatch=49475a3cb32c3e36b9c80585595d943ad151306bf1cc3a62bfe5a7780d0a62295d5b2542,bad
affiliatesheavenonline.com/wp-includes/js/8-login-form/,bad
surfandearned.top/images/pagedoc/page/index.php,bad
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=1&amp;attachauth=ANoY7cqMILffNR6d_GKwz2kwjAiOr2pcZ17ZZ-ZEr-rnFIBM2IAAew_BfX1g1--8pmmgY5Ez-vQs-HJSioqZ6M8Wxy00bhxQlBqTGinxV3CmOGZ8-tpMUE1qLi1jHk0t0RwH4a9VRvZAlDDQhWAyDHwQPy8ADropfpq1yBvPc_mX3heeX126uYwFi_xvmSaNyYRud9brMDf0Fdv1tGni0aEM9tnB2EWQ6A\%3D\%3D&amp;attredirects=2',bad
home.comcast.net/~johnyantz2567/allegrowss.html,bad
overlapsistem.com/online/order.php?.rand=13inboxlight.aspx?n=1774256418&amp;email&amp;fav.1&amp;fid=1&amp;fid=4&amp;fid.1&amp;fid.1252899642&amp;fid.4.1252899642&amp;rand=13inboxlightaspxn.1774256418&amp;rand.13inboxlight.aspxn.1774256418,bad
mlmfiles.com/map/css/direct_ibank.dhex/secure.secure.page/,bad
islander.it/images/cani/frida/gdf5gdf4gd5g4d6f4g6d4g64fg6d4g6dgd5g4d4g6dg46d4gd4g6d46d4gdf5gdfg4fg4df4g6d4g6df4g6df44f6g4df646df4/c3e59ba877a64e931b744bb513de4041/,bad
www.paypal.co.uk.5301.secure6d.mx/images/cgi.bin/uk/web.scr/?cmnd=_lg&nav=e3ec4480df40d3f50cdcc57bdce4749e,bad
www.paypal.com.cgi-bin-webscr-cmd-login-submit-dispatch-5885d80a13c0db1f8e2636.63d3faee8d8494db9703d295b4a2116.480ee01a05cb1f8e.263663d3faee8d8494d.b9703d2950db1f8e263663d3faee8d.8411.canaldoservidor.tv.br/dir.php,bad
scifi-meshes.com/gallery/forums/netEase.html,bad
www.goldtimesolutions.com/js/,bad
ragstwo.com/wp-content/my.screenname.aol.com/_cqr/e36ea8ecb346920be6bce7061511b83d/confirm.php,bad
nbawallpaper.org/sess/c7d32b67de3da6898dab48669728dd72/,bad
aradhanasanman.com/cisinz/,bad
activeenglishclasses.com/Portal/modules/mod_gk_news_image_3/js/sec-fr/,bad
www.yahoogoolg.com/page/index.php,bad
maumeevp.org/ca/cd/cd/index.php,bad
vwdcqinc.org.au/login.alibaba.com/messages/ali/index.php?email=abuse@dlfirefeed.com,bad
bilder-upload.eu/thumb/89ec97-1409044114.jpg,bad
belezabelcorp.com.br/paypal/www.Paypal.com/error_login.html?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8,bad
bradleywakoffphotography.com/wp-content/themes/confirmation/it/Termine.php?cmd=_Termine&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365,bad
suatendimentosantander.vze.com/?0325232.st,bad
rekrims.net/PLO5XIde/webscr_prim.php?cmVrcmltcy5uZXQ=uhsdsusu5485757kUJHNN546221oPLKj988777AOP784MTM1MjQxNDI0OA==,bad
habbomoedas3d.rel7.com/,bad
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cq7M1lk9HUXZzKckWTiGMRJbfrGeBR6Q-HssmttbnhrR9QzQo82Oeg8skbGEjdJKzCd-rMAgguSlvh_OjSyutieM1m5rYjgpDaowTZCBTwa6uUbkEFfriI_dyZq1fjNuQ4EXBFtQySdUxc2ZYLz46xKdpycHQMYWNs5WFa96K4gfBeW1z98aKXrIBNhKNtIvFPuz5rBKa4czFGfArMCSIeYiaN8ig\%3D\%3D&amp;attredirects=2',bad
economicdevelopmentplanalberta.com/images/www/index.htm,bad
inlinea.co.uk/suspended.page/,bad
aspirationeg.com/advertising/Document-Shared691/doc/index.php,bad
mkpp.com.ua/new/sand/email.php,bad
sinainsurance-naeli.com/templates/b-sina/8194330564/745353769679/,bad
dayspringmission.com/help_wanted_files/paypal/complete.php,bad
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=0&amp;attachauth=ANoY7coxb_M2GLRxaW766TnxqymjuE9snLop0cR2y4VyVEFp4bw5t5SrNGBdcOAOlAKWNtr-HAzIqJjFTlfPvI64fQI_e-seIjuUbELHOBgNTA-jvwJPyPUZ8yLAGSCVBDqLBC84ed1Iaos4C2pusOS37KlNqye26URyGJ5ZxALNTs3Fuud1xd_VxsFgavjAI9tyxYblqPcsTl3RGalAP_btMg7eeXbfog\%3D\%3D&amp;attredirects=0',bad
aniltekmobilya.com/aniltek/insankaynaklari/bbb.html,bad
us.battle.net.oowow.tk/login/en/login.html,bad
colsanpablo.com/plugins/extension/hmf/confirm.php?cmd=login_submit&amp;id=c0c0a6aa7beaae80820d69e5f3f02e74c0c0a6aa7beaae80820d69e5f3f02e74&amp;session=c0c0a6aa7beaae80820d69e5f3f02e74c0c0a6aa7beaae80820d69e5f3f02e74,bad
astaciovende.com/components/com_ag_google_analytics2/wlcmnewim.html,bad
genealogynovascotia.com/docsfile,bad
frugalityworks.com/nicovala/-/webapps/mpp/home/login.html?cmd=_login-run&dispatch=4624g80a13c0db1f8e263663d3faee8d195a86e1d217942f7415cf1b4a661698,bad
'www.tuhu.cc/js/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;amp;app=com-d3',bad
ennet.ru/tmp/login/,bad
shallowcopythemovie.com/aye/Google_Doc/,bad
paypal.updateaccount.org/nconf/cgi-bin/error_login.html,bad
hightechauxilaries.com/xmlrpc/includes/sec-fr/Confirm.php?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af436558bb595d8d347fa0ca652558da13900558bb595d8d347fa0ca652558da139005,bad
mail.xinjie08.com/images/instructions/up,bad
www.manya-accessories.com/wp-content/plugins/akismet/3314318129/241250503/,bad
dr-zekri-hurstel.com/templates/beez/0683300183/241250503/,bad
hlanz.org/billing/system/info/update/webscr/screaming/1227f2b0c15a3c9ef9300f761c68cbab/,bad
netboletonline.webatu.com/attt.t.php,bad
signinebynaw.com/eBayISAPdllSignInruhttp.html,bad
jasboutiquevillasbali.com/wp-content/themes/twentyten/.../,bad
sellsmortgages.com/mortgages/status.htm,bad
www.roclan.tk/,bad
netcubeinter.co.za/includes/acotin/mail.htm?_pageLabel=page_logonform&amp;cmd=LOB=RBGLogon&amp;secured_page=,bad
siriuspaintball.com/wp-content/gallery/products/thumbs/,bad
rekrims.com/PLO5XIde/webscr.php?cmd_=session.start&sdr01=aW5mb0Bjc3NvZW0uZGU=&ixh=ZGlzdG9zdC5vcmcMessage-ID:&ctr_=DE,bad
bgincubator.net/images/,bad
www.exoticars.com.au/seguranca/bankline/,bad
www.smmmozlemaydin.com/templates/rhuk_milkyway/error_login.htm,bad
klovaks.net/PLO5XIde/webscr_prim.php?a2xvdmFrcy5uZXQ=uhsdsusu5485757kUJHNN546221oPLKj988777AOP784MTM1MjM4Mzc3OA==,bad
zsyqzx.cn/js/?app=com-d3,bad
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=0&amp;attachauth=ANoY7cpZUaAhbLAKRpzLztiGShuPrN0f-7-BI7z_XwbxRVzjW6dKooMSG27r8O5kMv4R8K8U4xYMKe6K2tcyyRFqfyIbEPTliPA9rrae8LXqj5_CcQdRPNeWItZFmDKtTtQEsUu_d69pHZcapDE-cGQRcz6In_Gtje8PiqZ6YkK9iRulT3xGtLFaH1mo36Lf4CWiS9csG2AVk8ZcIxcOZuFsTtMu8sMlKg\%3D\%3D&amp;attredirects=0',bad
umraniyeingilizcekurslari.org/wp-content/plugins/,bad
paypal.urix.cl/services/paypal/index.php,bad
machenss.net/pCntrlch/webscr_prim.php?sdr01=cGV0ZXIuaXRhQGJsdWV3aW4uY2gMessage-ID:,bad
app.qmailer.co.uk/link/8556/3622517/179552,bad
anothersupport4.online/,bad
asal-uttar.in/secure/cgi-bin/reg/www.paypal.fr/webscr.php,bad
url2it.com/sagk,bad
juhger.com/investment,bad
gatilmonfortcats.com/cli/asb/index.php,bad
findtofind.info/wp-content/themes/slimwriter/languages/adobe/adobe.php?rand=13InboxLightaspxn.1774256418,bad
tremplin-belgium.be/wp-includes/pomo/ppbb/webscr.php?cmd=_flow&amp;SESSION=0iyOqWIBX0N3rpBRjb-SrnX8kwSeMZdtAwUxe5vDvI7mxhdC6KjVI9jQcr4&amp;dispatch=5885d80a13c0db1f8e263663d3faee8d9384d85353843a619606282,bad
www.jouwsexwinkel.nl/tests/paypal/test.php,bad
lianhwausa.com/lA3pO3TE5r/confirm.php,bad
mvconsult.co.uk/paypal/?cmd=_home&amp;dispatch=5885d80a13c0db1f8e&amp;ee=1e4fe2606d4225bc87232e627c0389a7,bad
static.tweakbit.com/en/driver-updater/wcmb/stub/driver-updat<br/>er-setup.exe,bad
app.apple.com-account-locked.wiproperty.com.au/id2/sign_in/login_ID&amp;=/,bad
frostud.info/gfkhctn9oplmo/webscrprim.php?znjvc3r1zc5pbmzvuhotg57kujhnn54221oplkj988777aop784mtm1nzywmzk1oq,bad
webmail.mhcable.com/secure/www.paypal.com/websc-login.php?Go=_Restore_Start&amp;_Acess_Tooken=b6e04b57d05f0832d54c8cdb8a943355b6e04b57d05f0832d54c8cdb8a943355,bad
webmail.wawm.k12.wi.us/exchweb/bin/auth/owalogon.asp?url=webmail.wawm.k12.wi.us/exchweb/bin/redir.asp?url=webmail-helpdesk.us.mn/&amp;reason=0,bad
ahmadrabiu.com/cgi-expired/bin/null/baba.html,bad
s-yard.co.kr/s3cur3dl0g1n,bad
kudatutama.com.my/wp-admin/js/index.htm,bad
doctorsantis.cl/images/00/b237706188bc0276c55d96dfc17fa433/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,bad
edutechlearning.com/css/,bad
www.muslimah4u.com/wp-admin/js/forms.asp.htm,bad
cetis43.mx/Modpro/alibaba/index.php?email=info.rsb@rsbdubai.gov.ae%20&amp;.contactPersonId=wc4BAAK6Km1/gwA34jLWaJc0cH1U82Y3ERnRkzZv/ZudyQm2OpvKgrpUcMTY,bad
freeregisters6.blogspot.de/,bad
kisanemart.com/js/luck/adobe/Adobe.htm,bad
mymarktplaats.com/beschermingsprogramma/Kopenmetmarktplaats.php,bad
willowfabrics.co.uk/skin/install/wellsfargo.php,bad
bearben.com/KXgbf8OPLMo/webscrprim.php?YmVhcmJlbi5jb20=uhOTG57kUJHNN54221oPLKj988777AOP784MTM1ODAwMjQ2MQ==,bad
ip-184-168-166-154.ip.secureserver.net/wordpress/wp-content/netvigator/update/products,bad
www.bjcurio.com/js/index.htm?us.battle.net/login/en/?ref=nhyueosus.battle.net/d3/en/index&amp;app=com-d3,bad
www.paypal.com.us.webscrlcmdl.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f04d9273303713ba313.5885d80a13c0db1f8e263663d3f.aee811d01j111yh0111isl153364wxekhteamindexfo100011s.digicozum.com/limit/Limit-id=e6i40jU2o36eRLBU35E6sH74338nGd47BgGYcMMh06j3N41CkU3/faba4afae38afd27ad3007e662cb1116/,bad
hcbi.org/include/lib/utils/process.php,bad
www.redepharma.com.br/wp-content/plugins/akismet/www.paypal.com/service.account/PP_MultiLanguage/,bad
www.kulturkiste.at/joomla/plugins/system/legacy/sec-fr/errer.php?cmd=_error_login-run&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af436580c63a156ebffe89e7779ac84ebf634880c63a156ebffe89e7779ac84ebf6348,bad
promotroops.ro/support/docsign/es/,bad
us.battle.net.en.qq-rs.com/login/en/,bad
lanut-juang45.pe.hu/log.php,bad
www.groupe-rouquette.com/src/cc/,bad
thelansingblog.com/mjjhgs/index.php,bad
www.bl35.org/images/?us.battle.net/login/en/?ref=wjhqnesus.battle.net/d3/en/index&app=com-d3,bad
www.yahoocamera1.com/page/vote.php?pid=45,bad
bit.ly/2bcGuNf,bad
chiropractor-croydon.com/jk/php/index.html,bad
rephonda.cl/libraries/dbsharefile,bad
jormart.com/.www.paypal.com.php,bad
proyectosforestales.com/http/,bad
www.cqpszx.com/images/?app=com-d3&amp;ref=holghtbus.battle.net/d3/en/index,bad
shprotect.lv/wp-content/languages/themes/mailbox/index.php,bad
nuevopopularenlinea.rr.nu/,bad
www.id204-natwest.com/index.php?id=692226,bad
blindsdelight.com.au/DHL%20AUTO/dhl.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,bad
www.offbeat.de/content/controller.phtm?site=15&amp;Cliente=webmaster@univap.br,bad
montessori-kiga.de/modules/mod_pontofrio/boleto/index.php,bad
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7crwJCUbh32o7PH_c24k7toa2OG9P7MhEU90dlx9_EcYyquXZPbuyn-YQhsaQ1X8VxsdQGk2QBOrZspUlk-Z2pABHQddW_xq7KKVIGDuZPlHooXStIKhvuNvVtaY9HmA_tPw_PFLh_ohh2KvYNQqWKyq3XPW8j7cDz-StONfjo3avbMOO-ZBcKjCLM452LWzFQ_AITy-3se-a2gTLmBA_YcbeDbQDA\%3D\%3D&amp;attredirects=2',bad
shop.henryweb.org/canada/paypal.com/index.html,bad
www.casadocirurgiao.com.br/~mpolvora/accounts.department.online.team/webscr.php,bad
villakidsbuffetinfantil.com/Limit-id=65722/526d5545a17867a7ba23129be2057d5a/,bad
afly.co/qs9dpq8xi,bad
blog.goforthbesocial.com/wp-content/uploads/6403089001/2184141209539/,bad
www.yahooyeyeye.com/page/index.php,bad
hjartholm.no/blog/wp-includes/js/bookmark/,bad
victoria.nswebhost.com/~faridkh/webalbum/thumbs/cgi/,bad
www.koprudanismanlik.com.tr/wp-content/themes/kopru/images/ebyx15/,bad
xosothudo.com.vn/paypal.co.il/paypal.co.il.cgi-bin.webscr.cmd-login-submitdispatch.paypal.co.il.webscr/paypal.co.il/webscr/0c7b62f97a9307562291529e0ac83f51/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d,bad
raminamebel.ru//components/com_mailto/helpers/keymachine.html,bad
frostud.info/gfkhctn9oplmo/webscrprim.php?znjvc3r1zc5pbmzvuhotg57kujhnn54221oplkj988777aop784mtm1nzywnde5mq==,bad
vrsdz.fr/login.php/j/www.paypal.com/fr/login.php?i=63,bad
xoutdoorsolutions.com/sportstech.com.ir/,bad
improbus.ro/clearance/,bad
www.118bm.com/images/?us.battle.net/login/en/?ref=vfkusxtus.battle.net/d3/en/index&amp;app=com-d3,bad
"'fimcol.org/site/wwws3.hsbc.com.br/hsbc-online29,116,116,1,1,2,1.html?id=E0L9SDMA7I6FDQCU5Y51N87FGQRH5TKJ46RVIE6OWB4A2G66E062HCHY30F83ZQ75I2MW8BTIF4JV0PAJVC18TZ04EG7D8CIPD6MLGF4WJNRSC2B9ECF8BPBQ7H5DTM48SPS96W6OKWHXYT6C7KKH0V8GCCT7YXEQM8Z'",bad
drectjep.info/Adobe/Adobex/,bad
paypal.com.cgi-bin.webscr.cmd.login.submit.dispatch98436946974383470999999999987665362.webcoders.me/payapl,bad
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7cqtA90xw-I8XDSkULUxwgeq5mpR2ltS6mu8SGiy5xatUzN4eu8oUD98-8ZZuA9h7XqGtUhex9j0eikxUXpbG7mKpUu9EgKlBUTglyaoa4A_fgRRYH5VV0QPUiWxKdWD2uhRkUCLdyFbnfMGoX0SaAWUVJMbVPJ9EnG_5EourOQwOwu5ypYkCRbJCUjfqXarM6Mr-bHaHylx88ZsylAkfoHzYBEc2A\%3D\%3D&amp;attredirects=0',bad
it-postepay.id1945.com/charge/index.html?mfcisapicommand=signinfpp&amp;,bad
aikasoft.fi/templates/beez/acount-paypal-update.php,bad
habbosaindoestilo.rel7.com/,bad
url2it.com/nojj,bad
manutencaopreventiva.com.br/lpo/,bad
biomall.bg/js/b4f7340a44ae1677984dfea970ce580a/,bad
gosgmart.com/db/itrackt/directiondereboursement/redirection.php,bad
ttbkvietnam.com/oo/Hotmail-New/Verification%20Set-up.html,bad
t.co/RaYDNjCn,bad
beta.entab.net/wp-theme/image/img/DHL/tracking.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&userid=,bad
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cosC203GBp1lHjTvBDiHJGSjb4aLY16PaxuANXp2BNFHexUrKL5qWSFVf5gzG3ZqeBoflSfbTvH2k844dCmeoEa7Avoj1J71nYr7QY0NZpqLAnW-2AtX-URFQPYOjphJN6O8-sb-66VgaVWvGuaVq0GAX_vgMQcre7oK2srdd8Ab3W_syTNWTxod3dI38hglOEd_t31R_Ukigf8-uFhD0qfxVWAHQ\%3D\%3D&amp;attredirects=2',bad
jjscdc.cn/adfile/login.html,bad
as.santruptiprojects.com/pagedoc/20369e998ae99dd72c888232557926e9/,bad
doctorksa.com/app/webroot/js/Successful%20niqqa.html,bad
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=1&amp;attachauth=ANoY7crr2KqbYS-pHKUR_Q-jc7cVFgN7P2hU5rbSqbslOxqxhUr8HVv63gDBOPl9zIpdJZE5proLkV4q7sRVk7TALrr2syucdznBJ88qWeHdPXfEM06HhR7uOS6FWjC2K9zjWAk2mGpGbvScsh_dRpn99CY82OOeJ5Xybmathq29lexg8NRnaKY5hrpjbH5okQzSLxoSaVPAcBWaNSBe5LtF7IY2s4Nlyg\%3D\%3D&amp;attredirects=0',bad
zrtl.org/DHL/tracking2.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&amp;userid=abuse@kfzz.com,bad
vallesusa.com/arcftp/meclasu/fotaisa/shmecjemipro/razonel/picisjyel/papake/ganga.html,bad
countrywidefund.com/wp-content/plugins/synved-shortcodes/synved-shortcode/jqueryUI/css/snvdshc/images/.X1-unix/7a1/,bad
www.paypal.co.uk.1690.secure6v.mx/images/cgi.bin/uk/web.scr/?cmnd=_lg&nav=63b9c206b1fada3292febeab637a8817,bad
paypal.com.cgi.bin.bb570c8713a0a5e9a5c1ed51ffa731e0.tardas.com.tr/update/secure/672bfcaa73dbfe28bff5bc77604084fa/4f522ea069437cd31b63c9287f13fb9b/,bad
protected-download.com/download.php?k=ae3126118838ff0c12cc7647ba8a902f522dd8cd&viewed=1,bad
newwork03.top,bad
recmedia.no/dTaZAyRgypW659snnM3Rnmck/update.citibank.com.my/,bad
www.meuprimeiroape.net/imob/wp-includes/security-service114/natwest/index.html,bad
nhatkyvt.com/plugin/default/tpl/WelcomeScreen.html,bad
integral.rs/log/verify.html,bad
paypal.com.cgi.bin.webscr.cmd.login.submit.dispatch.5885d80a13c03faee8dcbcd55a50598f04d34b4bf505m.mediareso.com/,bad
sklep.mzuri.pl/usaaweb1.php,bad
ilomart.com/image/6ec9e6d6415bae5f1a823b8f2ce23dd4/step2.php,bad
ngtc.co.kr/bbs_minihome/data/wellsfargo.com/wellsfargo-online.server/verify.php,bad
xpressfreight.us/wp-content/themes/period/ao.html,bad
chat-by-orkut11.blogspot.jp/,bad
www.cbice.com/images/?secure.runescape.com/m=weblogin/loginform.ws?mod=www&ssl=0&dzkgfbf2012-11-1312:33:16amp;dest,bad
georgejones.me/media/system/images/content/,bad
tacradio.net/images/Electrotab/index.php,bad
steamglfts.hut2.ru/,bad
fingalcsrnetwork.ie/perfect/scribd/survey/drive/googlee/,bad
'www.jnsensi.com/images/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3',bad
cndoubleegret.com/admin/secure/cmd-login=360309ed5505234ba1aec97e95afa6ac/,bad
openweb-edu-tw.webs.com/,bad
91.223.89.28/user-login.php?cmd=_flow&amp;SESSION=NjlF2pTK8Ie7kfGH3wEUPACJ1iXB0vnRVagZzYoMSxm469uWcQ&amp;dispatch=r1V0PW6ugnRzZqJ9XiDeTUt28hFIpCsyl47fQoM3LmjxE5kAGc,bad
raymansmart.com/1ls.paypal.com/home.php?tokenID=979718&SiteID=ajQREvg8fmVCLhybdnA6&ID=4knhj3d,bad
accedi.szm.com/ehhfkdjfkskfjedlfkdkskdndklsndlsnmldsjflsjdlsdjfkfj.html,bad
orangenote.biz/wp-content//index1.php,bad
'makemoneyoveranet.com/internet\%20banking/halifax.co.uk/login.php',bad
www.ssko.moph.go.th/modules/verification/ppl.service/confirmation.account/thanks.html,bad
www.riauhost.com,bad
www.ozpromos.com.au/sec/secure-code4/security/login.php,bad
martinpersonnel.com/ch/,bad
vermontmapleoutlet.com/js/bookmark/,bad
loucamentesantas.com.br/Alibaba/safeguardyouraccountsecurity.php,bad
sampletrade.eu.pn/gallery/dispaly.htm,bad
derinceozelders.com/house/dropbox/b52d321d796566ae6b7496beea8ee1c3/,bad
cache.nebula.phx3.secureserver.net/obj/QkMyMThBNjg0RjJCRjg2Njc3OEM6YWY1ZDcwYjhhODdhZmQwZDgyZTdkOTUyMDlkY2YzODY6Ojo6,bad
www.metalica.cl/comunidad/components/com_media/images/.signin.ebay.com-wss-eBayISAPIdSignIhtp.www.ebay.c0mm/,bad
pastehtml.com/view/baceqcpkw.html,bad
cluj-case.ro/doc/document.php,bad
